"","id","label","value"
"6166","v161522","-9. Refused","-9"
"7153","v161522","-8. Don't know (FTF only)","-8"
"875","v161522","-5. Interview breakoff (sufficient partial IW)","-5"
"1656","v162002","1. None","1"
"2558","v162002","2. Just one or two","2"
"3549","v162002","3. Several","3"
"4506","v162002","4. A good many","4"
"5369","v162002","-7. No post data, deleted due to incomplete IW","-7"
"6167","v162002","-6. No post-election interview","-6"
"1657","v162003","1. None","1"
"2559","v162003","2. Just one or two","2"
"3550","v162003","3. Several","3"
"4507","v162003","4. A good many","4"
"5370","v162003","-7. No post data, deleted due to incomplete IW","-7"
"6168","v162003","-6. No post-election interview","-6"
"1658","v162004","1. None","1"
"2560","v162004","2. Just one or two","2"
"3551","v162004","3. Several","3"
"4508","v162004","4. A good many","4"
"5371","v162004","-9. Refused","-9"
"6169","v162004","-7. No post data, deleted due to incomplete IW","-7"
"7154","v162004","-6. No post-election interview","-6"
"1659","v162005","1. None","1"
"2561","v162005","2. Just one or two","2"
"3552","v162005","3. Several","3"
"4509","v162005","4. A good many","4"
"5372","v162005","-7. No post data, deleted due to incomplete IW","-7"
"6170","v162005","-6. No post-election interview","-6"
"1660","v162006","1. Yes, visited candidate web site(s)","1"
"2562","v162006","2. Never did that","2"
"3553","v162006","-7. No post data, deleted due to incomplete IW","-7"
"4510","v162006","-6. No post-election interview","-6"
"5373","v162006","-1. Inap","-1"
"1661","v162007","1. Yes","1"
"2563","v162007","2. No","2"
"3554","v162007","-9. Refused","-9"
"4511","v162007","-7. No post data, deleted due to incomplete IW","-7"
"5374","v162007","-6. No post-election interview","-6"
"1662","v162007a","1. Democrats","1"
"2564","v162007a","2. Republicans","2"
"3555","v162007a","3. Both","3"
"4512","v162007a","5. Other","5"
"5375","v162007a","-9. Refused","-9"
"6171","v162007a","-8. Don't know","-8"
"7155","v162007a","-7. No post data, deleted due to incomplete IW","-7"
"876","v162007a","-6. No post-election interview","-6"
"960","v162007a","-1. Inap","-1"
"1663","v162008","1. Yes","1"
"2565","v162008","2. No","2"
"3556","v162008","-8. Don't know","-8"
"4513","v162008","-7. No post data, deleted due to incomplete IW","-7"
"5376","v162008","-6. No post-election interview","-6"
"1664","v162009","1. Yes, someone did","1"
"2566","v162009","2. No, no one did","2"
"3557","v162009","-7. No post data, deleted due to incomplete IW","-7"
"4514","v162009","-6. No post-election interview","-6"
"1665","v162010","1. Yes","1"
"2567","v162010","2. No","2"
"3558","v162010","-9. Refused","-9"
"4515","v162010","-7. No post data, deleted due to incomplete IW","-7"
"5377","v162010","-6. No post-election interview","-6"
"1666","v162011","1. Yes","1"
"2568","v162011","2. No","2"
"3559","v162011","-9. Refused","-9"
"4516","v162011","-7. No post data, deleted due to incomplete IW","-7"
"5378","v162011","-6. No post-election interview","-6"
"1667","v162012","1. Yes","1"
"2569","v162012","2. No","2"
"3560","v162012","-9. Refused","-9"
"4517","v162012","-7. No post data, deleted due to incomplete IW","-7"
"5379","v162012","-6. No post-election interview","-6"
"1668","v162013","1. Yes","1"
"2570","v162013","2. No","2"
"3561","v162013","-9. Refused","-9"
"4518","v162013","-7. No post data, deleted due to incomplete IW","-7"
"5380","v162013","-6. No post-election interview","-6"
"1669","v162014","1. Yes","1"
"2571","v162014","2. No","2"
"3562","v162014","-9. Refused","-9"
"4519","v162014","-8. Don't know","-8"
"5381","v162014","-7. No post data, deleted due to incomplete IW","-7"
"6172","v162014","-6. No post-election interview","-6"
"1670","v162014a","1. Democratic","1"
"2572","v162014a","2. Republican","2"
"3563","v162014a","3. Both Democratic and Republican","3"
"4520","v162014a","5. Other","5"
"5382","v162014a","-7. No post data, deleted due to incomplete IW","-7"
"6173","v162014a","-6. No post-election interview","-6"
"7156","v162014a","-1. Inap","-1"
"1671","v162014b","-7. No post data, deleted due to incomplete IW","-7"
"2573","v162014b","-6. No post-election interview","-6"
"3564","v162014b","-3. Restricted","-3"
"4521","v162014b","(Does not apply)","."
"1672","v162016","1. Yes","1"
"2574","v162016","2. No","2"
"3565","v162016","-9. Refused","-9"
"4522","v162016","-8. Don't know","-8"
"5383","v162016","-7. No post data, deleted due to incomplete IW","-7"
"6174","v162016","-6. No post-election interview","-6"
"1673","v162016a","1. Democratic","1"
"2575","v162016a","2. Republican","2"
"3566","v162016a","3. Both Democratic and Republican parties","3"
"4523","v162016a","5. Other","5"
"5384","v162016a","-7. No post data, deleted due to incomplete IW","-7"
"6175","v162016a","-6. No post-election interview","-6"
"7157","v162016a","-1. Inap","-1"
"1674","v162016b","-7. No post data, deleted due to incomplete IW","-7"
"2576","v162016b","-6. No post-election interview","-6"
"3567","v162016b","-3. Restricted","-3"
"4524","v162016b","(Does not apply)","."
"1675","v162017","1. Yes","1"
"2577","v162017","2. No","2"
"3568","v162017","-8. Don't know","-8"
"4525","v162017","-7. No post data, deleted due to incomplete IW","-7"
"5385","v162017","-6. No post-election interview","-6"
"1676","v162018a","1. Have done this in past 12 months","1"
"2578","v162018a","2. Have not done this in past 12 months","2"
"3569","v162018a","-9. Refused","-9"
"4526","v162018a","-7. No post data, deleted due to incomplete IW","-7"
"5386","v162018a","-6. No post-election interview","-6"
"1677","v162018b","1. Have done this in past 12 months","1"
"2579","v162018b","2. Have not done this in past 12 months","2"
"3570","v162018b","-9. Refused","-9"
"4527","v162018b","-8. Don't know","-8"
"5387","v162018b","-7. No post data, deleted due to incomplete IW","-7"
"6176","v162018b","-6. No post-election interview","-6"
"1678","v162018c","1. Have done this in past 12 months","1"
"2580","v162018c","2. Have not done this in past 12 months","2"
"3571","v162018c","-9. Refused","-9"
"4528","v162018c","-7. No post data, deleted due to incomplete IW","-7"
"5388","v162018c","-6. No post-election interview","-6"
"1679","v162018d","1. Have done this in past 12 months","1"
"2581","v162018d","2. Have not done this in past 12 months","2"
"3572","v162018d","-9. Refused","-9"
"4529","v162018d","-8 Don't know","-8"
"5389","v162018d","-7. No post data, deleted due to incomplete IW","-7"
"6177","v162018d","-6. No post-election interview","-6"
"1680","v162018e","1. Have done this in past 12 months","1"
"2582","v162018e","2. Have not done this in past 12 months","2"
"3573","v162018e","-9. Refused","-9"
"4530","v162018e","-8. Don't know","-8"
"5390","v162018e","-7. No post data, deleted due to incomplete IW","-7"
"6178","v162018e","-6. No post-election interview","-6"
"1681","v162019","1. Have done this in past 12 months","1"
"2583","v162019","2. Have not done this in past 12 months","2"
"3574","v162019","-9. Refused","-9"
"4531","v162019","-8. Don't know","-8"
"5391","v162019","-7. No post data, deleted due to incomplete IW","-7"
"6179","v162019","-6. No post-election interview","-6"
"1682","v162020a","0. No","0"
"2584","v162020a","1. Yes","1"
"3575","v162020a","-9. Refused","-9"
"4532","v162020a","-8. Don't know","-8"
"5392","v162020a","-7. No post data, deleted due to incomplete IW","-7"
"6180","v162020a","-6. No post-election interview","-6"
"7158","v162020a","-1. Inap","-1"
"1683","v162020c","0. No","0"
"2585","v162020c","1. Yes","1"
"3576","v162020c","-9. Refused","-9"
"4533","v162020c","-7. No post data, deleted due to incomplete IW","-7"
"5393","v162020c","-6. No post-election interview","-6"
"6181","v162020c","-1. Inap","-1"
"1684","v162020b","0. No","0"
"2586","v162020b","1. Yes","1"
"3577","v162020b","-9. Refused","-9"
"4534","v162020b","-7. No post data, deleted due to incomplete IW","-7"
"5394","v162020b","-6. No post-election interview","-6"
"6182","v162020b","-1. Inap","-1"
"1685","v162020d","0. No","0"
"2587","v162020d","1. Yes","1"
"3578","v162020d","-9. Refused","-9"
"4535","v162020d","-7. No post data, deleted due to incomplete IW","-7"
"5395","v162020d","-6. No post-election interview","-6"
"6183","v162020d","-1. Inap","-1"
"1686","v162021a","1. Democratic candidate names 1st / FTF yellow Ballot Card","1"
"2588","v162021a","2. Republican candidate names 1st / FTF green Ballot Card","2"
"3579","v162021a","-7. No Post, deleted due to insufficient partial","-7"
"4536","v162021a","-6. Unit nonresponse, no Post-Election interview","-6"
"1687","v162021b","0. Sample address not preloaded","0"
"2589","v162021b","1. Sample address preloaded","1"
"3580","v162021b","-7. No Post, deleted due to insufficient partial","-7"
"4537","v162021b","-6. Unit nonresponse, no Post-Election interview","-6"
"1688","v162021c","0. No candidate names preloaded for location of sample address","0"
"2590","v162021c","1. Candidate names preloaded for location of sample address","1"
"3581","v162021c","-7. No Post, deleted due to insufficient partial","-7"
"4538","v162021c","-6. Unit nonresponse, no Post-Election interview","-6"
"1689","v162022","1. Registered at this address","1"
"2591","v162022","2. Registered at a different address","2"
"3582","v162022","3. Not currently registered","3"
"4539","v162022","-9. Refused","-9"
"5396","v162022","-8. Don't know (FTF only)","-8"
"6184","v162022","-7. No Post, deleted due to insufficient partial","-7"
"7159","v162022","-6. Unit nonresponse, no Post-Election interview","-6"
"877","v162022","-1. INAP, registered in Pre (1,2 in V161011/ 1 in V161011a )","-1"
"1690","v162022a","1. Yes","1"
"2592","v162022a","2. No","2"
"3583","v162022a","-9. Refused","-9"
"4540","v162022a","-7. No Post, deleted due to insufficient partial","-7"
"5397","v162022a","-6. Unit nonresponse, no Post-Election interview","-6"
"6185","v162022a","-1. INAP, FTF mode/ WEB: 1,2,3 in V162022/ registered in Pre (1,2 in V161011/ 1 in V161011a )","-1"
"1691","v162023","0. Registration address not given","0"
"2593","v162023","1. Registration address given","1"
"3584","v162023","2. Partial address given for registration address","2"
"4541","v162023","3. Only P.O. box given as registration address","3"
"5398","v162023","-7. No Post, deleted due to insufficient partial","-7"
"6186","v162023","-6. Unit nonresponse, no Post-Election interview","-6"
"7160","v162023","-1. Inap, WEB: 2,-9 in V162022a/ 1,3 in V162022/ FTF: -8,-9 in V162022/ registered in Pre (1,2 in V161011/ 1 in V161011a","-1"
"1692","v162024a","0. State not included for registration address","0"
"2594","v162024a","1. State included for registration address","1"
"3585","v162024a","-7. No Post, deleted due to insufficient partial","-7"
"4542","v162024a","-6. Unit nonresponse, no Post-Election interview","-6"
"5399","v162024a","-1. INAP, WEB: 2,-9 in V162022a/ 1,3 in V162022/ FTF: -8,-9 in V162022/ registered in Pre (1,2 in V161011/ 1 in V161011a","-1"
"1693","v162024b","0. City not included for registration address","0"
"2595","v162024b","1. City included for registration address","1"
"3586","v162024b","2. City included in incorrect field (other field)","2"
"4543","v162024b","9. Only city of P.O. Box given (3 in V162023)","9"
"5400","v162024b","-7. No Post, deleted due to insufficient partial","-7"
"6187","v162024b","-6. Unit nonresponse, no Post-Election interview","-6"
"7161","v162024b","-1. Inap, WEB: 2,-9 in V162022a/ 1,3 in V162022/ FTF: -8,-9 in V162022/ registered in Pre (1,2 in V161011/ 1 in V161011a","-1"
"1694","v162026b","0. State of registration is not same as state of sample address","0"
"2596","v162026b","1. State of registration same as state of sample address","1"
"3587","v162026b","-7. No Post, deleted due to insufficient partial","-7"
"4544","v162026b","-6. Unit nonresponse, no Post-Election interview","-6"
"5401","v162026b","-1. INAP, WEB: 2,-9 in V162022a/ 3 in V162022/ FTF: -8,-9 in V162022/ 4 in V161024x","-1"
"1695","v162026c","0. No Senate race in state of registration","0"
"2597","v162026c","1. Senate race in state of registration","1"
"3588","v162026c","-7. No Post, deleted due to insufficient partial","-7"
"4545","v162026c","-6. Unit nonresponse, no Post-Election interview","-6"
"5402","v162026c","-1. INAP, WEB: 2,-9 in V162022a/ 3 in V162022/ FTF: -8,-9 in V162022/ 4 in V161024x","-1"
"1696","v162026d","0. No Governor race in state of registration","0"
"2598","v162026d","1. Governor race in state of registration","1"
"3589","v162026d","-7. No Post, deleted due to insufficient partial","-7"
"4546","v162026d","-6. Unit nonresponse, no Post-Election interview","-6"
"5403","v162026d","-1. INAP, WEB: 2,-9 in V162022a/ 3 in V162022/ FTF: -8,-9 in V162022/ 4 in V161024x","-1"
"1697","v162026e","0. No party registration in state of registration","0"
"2599","v162026e","1. Party registration in state of registration","1"
"3590","v162026e","-6. Unit nonresponse, no Post-Election interview","-6"
"4547","v162026e","-1. INAP, WEB: 2,-9 in V162022a/ 3 in V162022/ FTF: -8,-9 in V162022/ 4 in V161024x","-1"
"1698","v162027","1. Yes, registered in","1"
"2600","v162027","2. No, registered in other county","2"
"3591","v162027","5.  is incorrect {VOL} {SPECIFY}","5"
"4548","v162027","-7. No Post, deleted due to insufficient partial","-7"
"5404","v162027","-6. Unit nonresponse, no Post-Election interview","-6"
"6188","v162027","-1. INAP, 2,-9 in V162022a/ 1,3 in V162022/ 2 in V162022 and 0 in V162026b/ FTF: -8,-9 in V162022/ registered in Pre (1,","-1"
"1699","v162028","1. 0-1 years","1"
"2601","v162028","2. 2-5 years","2"
"3592","v162028","3. 5 years or more","3"
"4549","v162028","-7. No Post, deleted due to insufficient partial","-7"
"5405","v162028","-6. Unit nonresponse, no Post-Election interview","-6"
"6189","v162028","-1. Inap, 3,-8,-9 in V162022/ 0 in V162024b/ 1,2 in V161011/ 1 in V161011a (WEB ONLY)","-1"
"1700","v162028x","1. 0-1 years","1"
"2602","v162028x","2. 2-5 years","2"
"3593","v162028x","3. 5 years or more","3"
"4550","v162028x","-9. Refused","-9"
"5406","v162028x","-8. Don't know (FTF only)","-8"
"6190","v162028x","-1. INAP, reg address (incl city) not given in Pre or Post/ not registered in Pre or Post/ no Post IW and not registered","-1"
"1701","v162029","0. No name recorded /non-name response","0"
"2603","v162029","1. RESTRICTED: Recorded, two words that appear to be first/last names","1"
"3594","v162029","2. RESTRICTED: Partially recorded: one word as name, or initial(s) only","2"
"4551","v162029","-7. No Post, deleted due to insufficient partial","-7"
"5407","v162029","-6. Unit nonresponse, no Post-Election interview","-6"
"6191","v162029","-1. Inap, 3 in V162022/ FTF: -8,-9 in V162022/ WEB: 2,-9 in V162022a/ registered in Pre (1,2 in V161011/ 1 in V161011a [","-1"
"1702","v162029x","0. No name recorded /non-name response","0"
"2604","v162029x","1. RESTRICTED: Recorded, two words that appear to be first/last names","1"
"3595","v162029x","2. RESTRICTED: Partially recorded: one word as name, or initial(s) only","2"
"4552","v162029x","-1. Inap, not registered in Pre or Post/ no Post IW and not registered in Pre","-1"
"1703","v162030","1. Democratic Party","1"
"2605","v162030","2. Republican Party","2"
"3596","v162030","4. None or 'independent'","4"
"4553","v162030","5. Other party SPECIFY","5"
"5408","v162030","-7. No Post, deleted due to insufficient partial","-7"
"6192","v162030","-6. Unit nonresponse, no Post-Election interview","-6"
"7162","v162030","-1. INAP, registered in state w/o party reg/ 3 in V162022/ FTF: -8,-9 in V162022/ WEB: 2,-9 in V162022a/ party of reg re","-1"
"1704","v162030x","1. Democratic Party","1"
"2606","v162030x","2. Republican Party","2"
"3597","v162030x","4. None or 'independent'","4"
"4554","v162030x","5. Other party SPECIFY","5"
"5409","v162030x","-9. Refused","-9"
"6193","v162030x","-8. Don't know","-8"
"7163","v162030x","-1. INAP, registered in state w/o party reg/ not registered in Pre or Post/ no Post IW and not registered in Pre","-1"
"1705","v162031","1. I did not vote (in the election this November)","1"
"2607","v162031","2. I thought about voting this time, but didn't","2"
"3598","v162031","3. I usually vote, but didn't this time","3"
"4555","v162031","4. I am sure I voted","4"
"5410","v162031","-8. Don't know (FTF ONLY)","-8"
"6194","v162031","-7. No Post, deleted due to insufficient partial","-7"
"7164","v162031","-6. Unit nonresponse, no Post-Election interview","-6"
"878","v162031","-1. INAP, 3 in V162022/ FTF: -8,-9 in V162022/ WEB: 2,-9 in V162022a/ 4 in V161024x","-1"
"1706","v162031x","0. Did not vote in 2016","0"
"2608","v162031x","1. Voted in 2016","1"
"3599","v162031x","-8. Don't know (in V162031)","-8"
