,id,label,value
41102,v044507,No race in state - Republican and other incumbent,88
42101,v044507,(No Data),.
1688,v044508b,Democratic candidate in open Senate race,1
2603,v044508b,Democratic Senate running incumbent,3
3485,v044508b,Democratic Senate challenger,5
4380,v044508b,(No Data),.
1689,v044508c,Male,1
2604,v044508c,Female,2
3486,v044508c,(No Data),.
1690,v044509b,Republican candidate in open Senate race,2
2605,v044509b,Republican Senate running incumbent,4
3487,v044509b,Republican Senate challenger,6
4381,v044509b,(No Data),.
1691,v044509c,Male,1
2606,v044509c,Female,2
3488,v044509c,(No Data),.
1692,v044510b,Independent/3rd-party Senate candidate -  nonincumbent,7
2607,v044510b,Independent/3rd-party Senate candidate  - 2nd nonincumen,8
3489,v044510b,Independent/3rd-party Senate incumbent,9
4382,v044510b,(No Data),.
1693,v044510c,Male,1
2608,v044510c,Female,2
3490,v044510c,(No Data),.
1694,v044511b,Democratic Junior Senator,11
2609,v044511b,Republican Junior Senator,12
3491,v044511b,Independent/3rd-Party Junior Senator,13
4383,v044511b,Democratic Senior Senator,17
5280,v044511b,Republican Senior Senator,18
6230,v044511b,Independent/3rd Party Senior Senator,19
7187,v044511b,(No Data),.
1695,v044511c,Male,1
2621,v044511c,Female,2
3492,v044511c,(No Data),.
1696,v044512b,Democratic Senior Senator,17
2622,v044512b,Republican Senior Senator,18
3493,v044512b,Independent/3rd Party Senior Senator,19
4384,v044512b,(No Data),.
1697,v044512c,Male,1
2623,v044512c,Female,2
3494,v044512c,(No Data),.
1698,v044513b,Democratic Junior Senator,11
2624,v044513b,Republican Junior Senator,12
3495,v044513b,Independent/3rd-Party Junior Senator,13
4385,v044513b,(No Data),.
1699,v044513c,Male,1
2625,v044513c,Female,2
3496,v044513c,(No Data),.
1700,v044514a,Democratic candidate,1
2626,v044514a,Republican candidate,5
3497,v044514a,Independent/3rd-party candidate,7
4386,v044514a,(No Data),.
1701,v044514b,Democratic House candidate in open race,31
2627,v044514b,Republican House candidate in open race,32
3498,v044514b,Democratic House incumbent,33
4387,v044514b,Republican House incumbent,34
5281,v044514b,Democratic House challenger,35
6231,v044514b,Republican House challenger,36
7188,v044514b,Non-incumbent independent/3rd-party House candidate,37
8137,v044514b,Incumbent independent/3rd-party House candidate,39
9114,v044514b,(No Data),.
3715,v044515a,(No Data),.
5611,v044515b,(No Data),.
5612,v044515c,(No Data),.
3499,v044515d,(No Data),.
1702,v044516a,Democratic candidate,1
2628,v044516a,Republican candidate,5
3500,v044516a,Independent/3rd-party candidate,7
4388,v044516a,(No Data),.
1703,v044516b,Democratic Senate candidate in open race,1
2629,v044516b,Republican Senate candidate in open race,2
3501,v044516b,Democratic Senate incumbent,3
4389,v044516b,Republican Senate incumbent,4
5282,v044516b,Democratic Senate challenger,5
6232,v044516b,Republican Senate challenger,6
7189,v044516b,Non-incumbent independent/3rd-party Senate candidate,7
8138,v044516b,Incumbent independent/3rd-party Senate candidate,9
9115,v044516b,(No Data),.
14115,v044517a,(No Data),.
2013,v044517b,(No Data),.
2014,v044517c,(No Data),.
3502,v044517d,(No Data),.
1704,v045001,Very much interested,1
2630,v045001,Somewhat interested,3
3503,v045001,Not much interested,5
4390,v045001,(No Data),.
1705,v045002,Yes,1
2631,v045002,No,5
3504,v045002,(No Data),.
1706,v045002a,A good many,1
2632,v045002a,Several,3
3505,v045002a,Just one or two,5
4391,v045002a,(No Data),.
1707,v045003,None,0
2633,v045003,One day,1
3506,v045003,Two days,2
4392,v045003,Three days,3
5283,v045003,Four days,4
6233,v045003,Five days,5
7190,v045003,Six days,6
8139,v045003,Every day,7
9116,v045003,Don't know,8
1072,v045003,(No Data),.
1708,v045003a,A great deal,1
2634,v045003a,Quite a bit,2
3507,v045003a,Some,3
4393,v045003a,Very little,4
5284,v045003a,None,5
6234,v045003a,(No Data),.
1709,v045004,Yes,1
2635,v045004,No,5
3508,v045004,(No Data),.
1720,v045004a,A great deal,1
2636,v045004a,Quite a bit,2
3509,v045004a,Some,3
4394,v045004a,Very little,4
5285,v045004a,None,5
6235,v045004a,(No Data),.
1721,v045005,Yes,1
2637,v045005,No,5
3513,v045005,(No Data),.
1722,v045005a,A good many,1
2638,v045005a,Several,3
3514,v045005a,Just one or two,5
4395,v045005a,(No Data),.
1723,v045006,A great deal,1
2639,v045006,Quite a bit,2
3515,v045006,Some,3
4396,v045006,Very little,4
5286,v045006,None,5
6236,v045006,(No Data),.
1724,v045007,Just about always,1
2640,v045007,Most of the time,2
3516,v045007,Only some of the time,3
4397,v045007,Almost never,4
5287,v045007,None of the time (VOL),5
6237,v045007,Don't know,8
7191,v045007,Refused,9
8140,v045007,(No Data),.
1725,v045008,Yes,1
2641,v045008,No,5
3517,v045008,Don't know,8
4398,v045008,(No Data),.
1726,v045008a,Democrats,1
2642,v045008a,Republicans,5
3518,v045008a,Both,6
4399,v045008a,Other {SPECIFY},7
5288,v045008a,Don't know,8
6238,v045008a,(No Data),.
1727,v045009,Yes,1
2643,v045009,No,5
3519,v045009,(No Data),.
1728,v045010,Yes,1
2644,v045010,No,5
3520,v045010,(No Data),.
1729,v045011,Yes,1
2645,v045011,No,5
3521,v045011,(No Data),.
1730,v045012,Yes,1
2646,v045012,No,5
3522,v045012,(No Data),.
1731,v045013,Yes,1
2647,v045013,No,5
3523,v045013,(No Data),.
1732,v045014,Yes,1
2648,v045014,No,5
3524,v045014,(No Data),.
1733,v045014a,Democrats,1
2649,v045014a,Republicans,3
3525,v045014a,Other {SPECIFY},5
4400,v045014a,Both Democratic candidate and Republican candidate {VOL},6
5289,v045014a,(No Data),.
1734,v045015,Yes,1
2650,v045015,No,5
3526,v045015,Don't know,8
4401,v045015,(No Data),.
1735,v045015a,Democrats,1
2651,v045015a,Republicans,3
3527,v045015a,Other {SPECIFY},5
4402,v045015a,Both Democratics and Republicans,6
5290,v045015a,(No Data),.
1736,v045016,Yes,1
2652,v045016,No,5
3528,v045016,Don't know,8
4403,v045016,(No Data),.
1737,v045017a,"Yes, voted",1
2653,v045017a,"No, didn't vote",5
3529,v045017a,(No Data),.
1738,v045017b,I did not vote (in the election this November).,1
2654,v045017b,"I thought about voting this time, but didn't.",2
3530,v045017b,"I usually vote, but didn't this time.",3
4404,v045017b,I am sure I voted,4
5291,v045017b,(No Data),.
1739,v045018,Yes,1
2655,v045018,No,5
3531,v045018,VOL:  NOT REQUIRED TO REGISTER IN R'S STATE,6
4405,v045018,Don't know,8
5292,v045018,(No Data),.
1740,v045018x,R voter,1
2656,v045018x,R nonvoter - registered,2
3532,v045018x,R nonvoter - not registered,3
4406,v045018x,R nonvoter - DK/RF if registered,4
5293,v045018x,R nonvoter - not required to register,5
6239,v045018x,DK/RF if voter,6
7192,v045018x,(No Data),.
1741,v045019,"Yes, registered in preload county",1
2657,v045019,"No, registered in other county",5
3533,v045019,R VOLUNTEERS: preload county is incorrect,7
4407,v045019,(No Data),.
24102,v045019a,(No Data),.
1742,v045019b,Don't know,88888
2658,v045019b,Refused,88889
1743,v045020x,Voter registered in preload county,1
2659,v045020x,Voter registered outside preload county,2
3534,v045020x,Voter- says preload county is incorrect,3
4408,v045020x,Voter - registration location is DK/RF,4
5294,v045020x,Nonvoter,5
6240,v045020x,(No Data),.
1744,v045021x,Yes,1
2660,v045021x,No,5
3535,v045021x,(No Data),.
1745,v045022x,Yes,1
2661,v045022x,No,5
3536,v045022x,Not enough information to determine,7
4409,v045022x,(No Data),.
1746,v045023,Election day,1
2662,v045023,Some time before this,5
3537,v045023,(No Data),.
1747,v045023a,"Less than one week, 1-6 days",1
2663,v045023a,One week;7 days,2
3538,v045023a,1-2 weeks;8-14 days,3
4412,v045023a,2-3 weeks;15-21 days,4
5295,v045023a,3-4 weeks;22-28 days,5
6241,v045023a,One month;29-31 days,6
7193,v045023a,More than one month;32-60 days,7
8141,v045023a,A few days;a couple of days;several days -- NFS,11
9117,v045023a,A few weeks;a couple of weeks;several weeks -- NFS;,12
1073,v045023a,Other,87
11127,v045023a,(No Data),.
1748,v045024,In person,1
2664,v045024,Absentee ballot,5
3539,v045024,R VOLUNTEERS: BY MAIL {OREGON ONLY},7
4413,v045024,(No Data),.
1749,v045025,"Yes, voted for President",1
2665,v045025,"No, didn't vote for President",5
3540,v045025,(No Data),.
1750,v045026,John Kerry,1
2666,v045026,George W. Bush,3
3541,v045026,Ralph Nader,5
4414,v045026,Other {SPECIFY},7
5296,v045026,Refused,9
6242,v045026,(No Data),.
1751,v045026a,Strong,1
2667,v045026a,Not strong,5
3542,v045026a,(No Data),.
1752,v045027,Knew all along/from the first;always vote for the,1
2668,v045027,Before the convention because of Kerry's/ Bush's/,2
3543,v045027,At the time of the Republican convention/ when Bush,3
4415,v045027,During the Democratic convention when Kerry was,4
5297,v045027,After the convention(s);during the campaign (NFS);,5
6243,v045027,Five to seven weeks before the election,6
7194,v045027,One month;three weeks;October;after the,7
8142,v045027,About two weeks before the election;'ten days',8
9118,v045027,In the last few days of the campaign;the last part,9
1074,v045027,On election day,10
11128,v045027,During/after the primaries (not codeable in 02);,11
12124,v045027,Other,87
13121,v045027,Don't know,88
14116,v045027,(No Data),.
1753,v045028,Yes,1
2669,v045028,No,5
3544,v045028,(No Data),.
1754,v045029,John Kerry,1
2670,v045029,George W. Bush,3
3545,v045029,Ralph Nader,5
4416,v045029,Other {SPECIFY},7
5298,v045029,Don't know,8
6244,v045029,(No Data),.
1755,v045029a,Strong,1
2671,v045029a,Not strong,5
3546,v045029a,(No Data),.
1756,v045030x,Voter - in-county,1
2672,v045030x,Voter - not in-county,2
3547,v045030x,Nonvoter,5
4417,v045030x,Washington D.C. in-county,7
5299,v045030x,(No Data),.
1757,v045031x,"Yes, voted for House of Representatives",1
2673,v045031x,"No, didn't vote for House of Representatives",5
3548,v045031x,OUTSIDE DISTRICT - R VOLUNTEERS: voted in Washington DC,7
4418,v045031x,Don't know,8
5300,v045031x,(No Data),.
1758,v045032x,Democratic candidate,1
2674,v045032x,Republican candidate,3
3549,v045032x,Independent/third party candidate,5
4419,v045032x,Other candidate {SPECIFY},7
5301,v045032x,Don't know,8
6245,v045032x,(No Data),.
1759,v045033x,Democratic candidate in open House race,31
2675,v045033x,Republican candidate in open House race,32
3550,v045033x,Democratic House running incumbent,33
4420,v045033x,Republican House running incumbent,34
5302,v045033x,Democratic House challenger,35
6246,v045033x,Republican House challenger,36
7195,v045033x,Independent/3rd party House candidate - nonincumbent,37
8143,v045033x,Independent/3rd party House candidate - incumbent,39
9119,v045033x,Third party or independent House candidate,70
1075,v045033x,Democratic candidate in open House race,71
11129,v045033x,Republican candidate in open House race,72
12125,v045033x,Democratic House incumbent,73
13122,v045033x,Republican House incumbent,74
14117,v045033x,Democratic House challenger,75
15102,v045033x,Republican House challenger,76
16100,v045033x,Democrat - no name given,81
1760,v045033x,Republican - no name given,82
1819,v045033x,IN COUNTY OF IW: Name not on candidate list;,87
1917,v045033x,Don't know,88
2015,v045033x,(No Data),.
1761,v045034,Yes,1
2676,v045034,No,5
3551,v045034,R VOLUNTEERS: names are not correct for R's district,7
5303,v045034,Don't know,8
6247,v045034,(No Data),.
1762,v045035,Democratic candidate,1
2677,v045035,Republican candidate,3
3552,v045035,Independent/third party candidate,5
4421,v045035,Other candidate {SPECIFY},7
5304,v045035,(No Data),.
1763,v045035x,Democratic candidate in open House race,31
2678,v045035x,Republican candidate in open House race,32
3553,v045035x,Democratic House running incumbent,33
4422,v045035x,Republican House running incumbent,34
5305,v045035x,Democratic House challenger,35
6248,v045035x,Republican House challenger,36
7196,v045035x,Independent/3rd party House candidate - nonincumbent,37
8144,v045035x,Independent/3rd party House candidate - incumbent,39
9120,v045035x,Name not on candidate list,87
1076,v045035x,(No Data),.
1764,v045036x,"In-county voter, Senate race in state",1
2679,v045036x,"In-county voter, no Senate race in state",2
3554,v045036x,"Out-of-county voter, voted in state with race",3
4423,v045036x,"Out-of-county voter, voted in state without race",4
5306,v045036x,Nonvoter - race in state,5
6249,v045036x,Nonvoter - no race in state,6
7197,v045036x,(No Data),.
1765,v045037x,"Yes, voted for Senate",1
2680,v045037x,"No, didn't vote for Senate",5
3555,v045037x,Don't know,8
4424,v045037x,(No Data),.
1766,v045038x,Democratic candidate,1
2681,v045038x,LOUISIANA ONLY: other democratic candidate,2
3556,v045038x,Republican candidate,3
4425,v045038x,Independent/third party candidate,5
5307,v045038x,Other candidate {SPECIFY},7
6250,v045038x,Refused,9
7198,v045038x,(No Data),.
1767,v045039x,Democratic candidate in open Senate race,1
2682,v045039x,Republican candidate in open Senate race,2
3557,v045039x,Democratic Senate running incumbent,3
4426,v045039x,Republican Senate running incumbent,4
5308,v045039x,Democratic Senate challenger,5
6251,v045039x,Republican Senate challenger,6
7199,v045039x,Independent/3rd-party Senate cand -  nonincumbent,7
8145,v045039x,Independent/3rd-party Senate cand  - 2nd nonincument,8
9121,v045039x,Independent/3rd-party Senate incumbent,9
1077,v045039x,Third party or independent House candidate,70
11130,v045039x,Democratic candidate in open House race,71
12126,v045039x,Republican candidate in open House race,72
13123,v045039x,Democratic House incumbent,73
14118,v045039x,Republican House incumbent,74
15103,v045039x,Democratic House challenger,75
16101,v045039x,Republican House challenger,76
1768,v045039x,Democrat - no name given,81
1820,v045039x,Republican - no name given,82
1918,v045039x,IN COUNTY OF IW: Name not on candidate list;,87
2016,v045039x,Refused,89
21108,v045039x,(No Data),.
1769,v045040,Yes,1
2683,v045040,No,5
3558,v045040,Don't know,8
4427,v045040,(No Data),.
1770,v045041,Democratic candidate,1
2684,v045041,Republican candidate,3
3559,v045041,Independent/third party candidate,5
4428,v045041,Other candidate {SPECIFY},7
5309,v045041,(No Data),.
1771,v045041x,Democratic candidate in open Senate race,1
2685,v045041x,Republican candidate in open Senate race,2
3560,v045041x,Democratic Senate running incumbent,3
4429,v045041x,Republican Senate running incumbent,4
5310,v045041x,Democratic Senate challenger,5
6252,v045041x,Republican Senate challenger,6
7200,v045041x,Independent/3rd-party Senate cand -  nonincumbent,7
8146,v045041x,Independent/3rd-party Senate cand  - 2nd nonincument,8
9122,v045041x,Independent/3rd-party Senate incumbent,9
1078,v045041x,Name not on candidate list,87
11131,v045041x,(No Data),.
8147,v045042,(No Data),.
22107,v045043,Don't know where to rate,888
23107,v045043,Refused,889
24103,v045043,(No Data),.
25101,v045044,Don't recognize,777
2687,v045044,Don't know where to rate,888
2718,v045044,Refused,889
2817,v045044,(No Data),.
21109,v045045,Don't recognize,777
22108,v045045,Don't know where to rate,888
23108,v045045,Refused,889
24104,v045045,(No Data),.
22109,v045046,Don't recognize,777
23109,v045046,Don't know where to rate,888
24105,v045046,Refused,889
25102,v045046,(No Data),.
22110,v045047,Don't recognize,777
23110,v045047,Don't know where to rate,888
